Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
12:24:37 AM 498277840 496498236  29236232      5.54        24  11270056 148628476     27.73   2767248  18777480         0
12:24:39 AM 498275568 496495988  29238504      5.54        24  11270088 148586632     27.73   2767272  18779964         0
12:24:41 AM 498256344 496476788  29257728      5.55        24  11270076 148609188     27.73   2767272  18798676         0
12:24:43 AM 498228724 496449108  29285348      5.55        24  11270076 148633076     27.74   2767260  18826612         0
12:24:45 AM 498294500 496514948  29219572      5.54        24  11270088 148697112     27.75   2767280  18760800         0
12:24:47 AM 498293904 496514296  29220168      5.54        24  11270088 148629100     27.73   2767288  18761300         0
12:24:49 AM 498293316 496513732  29220756      5.54        24  11270088 148693492     27.75   2767296  18762280         0
12:24:51 AM 498293640 496514040  29220432      5.54        24  11270148 148757884     27.76   2767296  18762452         0
12:24:53 AM 498293088 496513556  29220984      5.54        24  11270152 148875740     27.78   2767296  18763252         0
12:24:55 AM 498291272 496511784  29222800      5.54        24  11270144 148943864     27.79   2767316  18764456         0
12:24:57 AM 498276824 496497352  29237248      5.54        24  11284140 148735240     27.75   2767252  18777864         0
12:24:59 AM 498291140 496511684  29222932      5.54        24  11270088 148663932     27.74   2767272  18763412         0
12:25:01 AM 498291096 496511616  29222976      5.54        24  11270088 148663932     27.74   2767308  18764652         0
12:25:03 AM 498289348 496509924  29224724      5.54        24  11270148 148718900     27.75   2767316  18764948         0
12:25:05 AM 498335396 496555980  29178676      5.53        24  11270088 148704600     27.75   2767292  18719932         0
12:25:07 AM 498335336 496555984  29178736      5.53        24  11270088 148690416     27.75   2767276  18720048         0
12:25:09 AM 498334340 496555040  29179732      5.53        24  11270092 148819200     27.77   2767288  18720944         0
12:25:11 AM 498334552 496555208  29179520      5.53        24  11270028 148819200     27.77   2767272  18720388         0
12:25:13 AM 498334052 496554708  29180020      5.53        24  11270088 148819200     27.77   2767284  18721140         0
12:25:15 AM 498334644 496555252  29179428      5.53        24  11270088 148745952     27.76   2767284  18721972         0
12:25:17 AM 498333756 496554364  29180316      5.53        24  11270088 148810344     27.77   2767292  18721464         0
12:25:19 AM 498332200 496552864  29181872      5.53        24  11270088 148806824     27.77   2767276  18722268         0
12:25:21 AM 498332860 496553468  29181212      5.53        24  11270088 148806824     27.77   2767288  18722332         0
12:25:23 AM 498332316 496552924  29181756      5.53        24  11270148 148806824     27.77   2767304  18723344         0
12:25:25 AM 498331324 496551940  29182748      5.53        24  11270588 148749392     27.76   2767788  18723936         0
12:25:27 AM 498330600 496551216  29183472      5.53        24  11270088 148749392     27.76   2767280  18724280         0
12:25:29 AM 498311520 496532168  29202552      5.54        24  11270028 148608376     27.73   2767296  18743000         0
12:25:31 AM 498310800 496531400  29203272      5.54        24  11270152 148542892     27.72   2767300  18744160         0
12:25:33 AM 498310532 496531132  29203540      5.54        24  11270148 148607316     27.73   2767300  18743876         0
12:25:35 AM 498310956 496531580  29203116      5.54        24  11270088 148671708     27.74   2767284  18743976         0
12:25:37 AM 498310592 496531232  29203480      5.54        24  11270088 148524480     27.71   2767292  18744520         0
12:25:39 AM 498309376 496530080  29204696      5.54        24  11270088 148588872     27.73   2767296  18746444         0
12:25:41 AM 498309640 496530296  29204432      5.54        24  11270148 148717656     27.75   2767316  18745664         0
12:25:43 AM 498292208 496512864  29221864      5.54        24  11270144 148639728     27.74   2767292  18762316         0
12:25:45 AM 498279564 496500196  29234508      5.54        24  11283760 148704120     27.75   2767308  18775668         0
12:25:47 AM 498273836 496494372  29240236      5.54        24  11270092 148832904     27.77   2767292  18781164         0
12:25:49 AM 498272660 496493196  29241412      5.54        24  11270152 148745384     27.76   2767308  18781824         0
12:25:51 AM 498244616 496465188  29269456      5.55        24  11270096 148753144     27.76   2767284  18810252         0
12:25:53 AM 498244424 496464976  29269648      5.55        24  11270092 148946320     27.79   2767288  18809952         0
12:25:55 AM 498224664 496445240  29289408      5.55        24  11289428 148898752     27.78   2767340  18830552         0
12:25:57 AM 498244100 496464692  29269972      5.55        24  11270092 148824300     27.77   2767272  18810696         0
12:25:59 AM 498243440 496464040  29270632      5.55        24  11270152 148888948     27.78   2767296  18811356         0
12:26:01 AM 498239976 496460576  29274096      5.55        24  11273744 148888948     27.78   2767344  18815532         0
12:26:03 AM 498242848 496463456  29271224      5.55        24  11270028 148888948     27.78   2767280  18812540         0
12:26:05 AM 498223068 496443708  29291004      5.55        24  11270152 148806668     27.77   2767328  18832236         0
12:26:07 AM 498221936 496442552  29292136      5.55        24  11270092 148935452     27.79   2767288  18832992         0
12:26:09 AM 498223164 496443780  29290908      5.55        24  11270152 148858008     27.78   2767300  18832976         0
12:26:11 AM 498220788 496441404  29293284      5.55        24  11270156 148848524     27.78   2767320  18834088         0
12:26:13 AM 498221852 496442484  29292220      5.55        24  11270152 148842660     27.77   2767304  18833592         0
12:26:15 AM 498183704 496404288  29330368      5.56        24  11289304 148842660     27.77   2779392  18859956         0
12:26:17 AM 498201496 496422000  29312576      5.56        24  11270092 148842660     27.77   2767280  18853388         0
12:26:19 AM 498201984 496422496  29312088      5.56        24  11270152 148778080     27.76   2767296  18853220         0
12:26:21 AM 498200956 496421468  29313116      5.56        24  11270092 148778080     27.76   2767296  18854472         0
12:26:23 AM 498185260 496405820  29328812      5.56        24  11285716 148842472     27.77   2767296  18870140         0
12:26:25 AM 498179680 496400280  29334392      5.56        24  11270152 148820316     27.77   2767304  18874568         0
12:26:27 AM 498160096 496380712  29353976      5.56        24  11289304 148820316     27.77   2767304  18894832         0
12:26:29 AM 498179644 496400276  29334428      5.56        24  11270092 148807860     27.77   2767288  18875132         0
12:26:31 AM 498164444 496385148  29349628      5.56        24  11284708 148872252     27.78   2767288  18890552         0
12:26:33 AM 498178644 496399332  29335428      5.56        24  11270092 148862180     27.78   2767288  18876540         0
12:26:35 AM 498177628 496398316  29336444      5.56        24  11270160 148926572     27.79   2767336  18876164         0
12:26:37 AM 498161488 496382176  29352584      5.56        24  11270092 148977272     27.80   2767288  18893288         0
12:26:39 AM 498162692 496383424  29351380      5.56        24  11270092 149041664     27.81   2767300  18892672         0
12:26:41 AM 498141776 496362508  29372296      5.57        24  11289304 148966604     27.80   2767312  18912536         0
12:26:43 AM 498161480 496382144  29352592      5.56        24  11270032 148889552     27.78   2767284  18893584         0
12:26:45 AM 498160380 496381044  29353692      5.56        24  11270152 148953944     27.80   2767320  18894520         0
12:26:47 AM 498160108 496380812  29353964      5.56        24  11270092 149018336     27.81   2767296  18895012         0
12:26:49 AM 498160568 496381304  29353504      5.56        24  11269968 148937396     27.79   2767252  18894236         0
12:26:51 AM 498159392 496380104  29354680      5.56        24  11270032 148937396     27.79   2767272  18894928         0
12:26:53 AM 498159344 496380056  29354728      5.56        24  11270152 149001788     27.80   2767312  18895736         0
12:26:55 AM 498158256 496378968  29355816      5.56        24  11270096 148965424     27.80   2767316  18896140         0
12:26:57 AM 498158108 496378764  29355964      5.56        24  11270092 148965424     27.80   2767276  18896752         0
12:26:59 AM 498157892 496378548  29356180      5.57        24  11270092 148965424     27.80   2767284  18896320         0
12:27:01 AM 498157592 496378248  29356480      5.57        24  11270164 148900984     27.79   2767324  18897208         0
12:27:03 AM 498157092 496377768  29356980      5.57        24  11270092 148965376     27.80   2767312  18898344         0
12:27:05 AM 498155592 496376284  29358480      5.57        24  11270152 148900584     27.79   2767312  18897960         0
12:27:07 AM 498137048 496357756  29377024      5.57        24  11289184 148964976     27.80   2767272  18917680         0
12:27:09 AM 498155888 496376628  29358184      5.57        24  11270152 148897332     27.78   2767304  18898068         0
12:27:11 AM 498155252 496376008  29358820      5.57        24  11270092 148896336     27.78   2767288  18899472         0
12:27:13 AM 498154848 496375628  29359224      5.57        24  11270212 148896336     27.78   2767316  18899592         0
12:27:15 AM 498137940 496358568  29376132      5.57        24  11288740 148818504     27.77   2767288  18917756         0
12:27:17 AM 498154684 496375312  29359388      5.57        24  11270152 148818504     27.77   2767304  18900088         0
12:27:19 AM 498154232 496374892  29359840      5.57        24  11270092 148882896     27.78   2767280  18899844         0
12:27:21 AM 498137280 496357956  29376792      5.57        24  11287228 148725144     27.75   2767288  18917804         0
12:27:23 AM 498154448 496375076  29359624      5.57        24  11270092 148725144     27.75   2767288  18900552         0
12:27:25 AM 498153792 496374420  29360280      5.57        24  11270088 148688332     27.75   2767308  18901564         0
12:27:27 AM 498153032 496373644  29361040      5.57        24  11270040 148741992     27.76   2767260  18900960         0
