Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

08:14:33 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
08:23:33 AM 1015431948 1012347848  40848228      3.87        24  17654864 221278204     20.78   2836476  29069172         0
08:23:35 AM 1015428128 1012343996  40852048      3.87        24  17654864 221355408     20.79   2836492  29071800         0
08:23:37 AM 1015426516 1012342456  40853660      3.87        24  17655188 221352552     20.79   2836496  29074184         0
08:23:39 AM 1015293284 1012209056  40986892      3.88        24  17670992 221480956     20.80   2836472  29207592         0
08:23:41 AM 1015306388 1012222160  40973788      3.88        24  17769776 221448496     20.80   2836488  29194008         0
08:23:43 AM 1015191584 1012107460  41088592      3.89        24  17770104 221617200     20.82   2836512  29309072         0
08:23:45 AM 1015200876 1012116696  41079300      3.89        24  17755160 221636996     20.82   2836472  29299516         0
08:23:47 AM 1015192660 1012108512  41087516      3.89        24  17761712 221629724     20.82   2836480  29306124         0
08:23:49 AM 1015411340 1012327232  40868836      3.87        24  17655188 221323348     20.79   2836496  29088812         0
08:23:51 AM 1015408524 1012324408  40871652      3.87        24  17654864 221289400     20.78   2836488  29091480         0
08:23:53 AM 1015406524 1012322472  40873652      3.87        24  17654864 221174268     20.77   2836472  29094204         0
08:23:55 AM 1015331640 1012247572  40948536      3.88        24  17654864 221405712     20.80   2836496  29168308         0
08:23:57 AM 1015237084 1012153032  41043092      3.89        24  17704760 221311108     20.79   2836492  29262784         0
08:23:59 AM 1015400188 1012316232  40879988      3.87        24  17655188 221151852     20.77   2836492  29099956         0
08:24:01 AM 1015165696 1012081572  41114480      3.89        24  17884688 221484424     20.80   2836464  29333908         0
08:24:03 AM 1015317860 1012233824  40962316      3.88        24  17654864 221345480     20.79   2836464  29182784         0
08:24:05 AM 1015392008 1012307996  40888168      3.87        24  17654888 221311472     20.79   2836532  29108876         0
08:24:07 AM 1015386236 1012302200  40893940      3.87        24  17654864 221425644     20.80   2836480  29113576         0
08:24:09 AM 1015382820 1012298784  40897356      3.87        24  17654864 221408968     20.80   2836476  29116936         0
08:24:11 AM 1015382184 1012298140  40897992      3.87        24  17654744 221375376     20.79   2836464  29117644         0
08:24:13 AM 1015380628 1012296560  40899548      3.87        24  17654864 221370816     20.79   2836480  29120900         0
08:24:15 AM 1015186852 1012102784  41093324      3.89        24  17845376 221577304     20.81   2912064  29238540         0
08:24:17 AM 1015259788 1012175808  41020388      3.88        24  17769776 221488780     20.80   2836472  29241084         0
08:24:19 AM 1015373152 1012289220  40907024      3.87        24  17654864 221369212     20.79   2836480  29126948         0
08:24:21 AM 1015370320 1012286468  40909856      3.87        24  17654848 221350312     20.79   2836472  29129596         0
08:24:23 AM 1015367652 1012283720  40912524      3.87        24  17654864 221365728     20.79   2836488  29132444         0
08:24:25 AM 1015203028 1012119096  41077148      3.89        24  17703752 221551692     20.81   2836464  29297768         0
08:24:27 AM 1015003936 1011920060  41276240      3.91        24  17784400 221689192     20.82   2836468  29495396         0
08:24:29 AM 1015361948 1012278152  40918228      3.87        24  17655096 221461064     20.80   2836484  29138404         0
08:24:31 AM 1015209768 1012125940  41070408      3.89        24  17805000 221751780     20.83   2871780  29255492         0
08:24:33 AM 1015242668 1012158884  41037508      3.89        24  17769788 221561756     20.81   2836484  29257152         0
08:24:35 AM 1015355804 1012271984  40924372      3.87        24  17655292 221518776     20.81   2836876  29144412         0
08:24:37 AM 1015354032 1012270172  40926144      3.87        24  17654872 221517820     20.81   2836508  29146352         0
08:24:39 AM 1015352496 1012268604  40927680      3.87        24  17654872 221552644     20.81   2836492  29147620         0
08:24:41 AM 1015233904 1012150012  41046272      3.89        24  17769784 221553520     20.81   2836496  29265600         0
08:24:43 AM 1015347808 1012263820  40932368      3.88        24  17654500 221325416     20.79   2836484  29152320         0
08:24:45 AM 1015346968 1012263052  40933208      3.88        24  17654872 221322168     20.79   2836472  29153804         0
08:24:47 AM 1015344644 1012260688  40935532      3.88        24  17654872 221237068     20.78   2836480  29156060         0
08:24:49 AM 1015341844 1012258088  40938332      3.88        24  17655528 221317256     20.79   2836504  29158264         0
08:24:51 AM 1015258392 1012174572  41021784      3.88        24  17654872 221435044     20.80   2836480  29241904         0
08:24:53 AM 1015184076 1012100112  41096100      3.89        24  17769784 221736760     20.83   2836484  29316148         0
08:24:55 AM 1015335696 1012251716  40944480      3.88        24  17654872 221541172     20.81   2836484  29164960         0
08:24:57 AM 1015333776 1012249836  40946400      3.88        24  17654872 221574912     20.81   2836504  29166332         0
08:24:59 AM 1015331680 1012247544  40948496      3.88        24  17654916 221511572     20.81   2836488  29168996         0
08:25:01 AM 1015185272 1012101052  41094904      3.89        24  17683096 221645860     20.82   2836496  29314784         0
08:25:03 AM 1015222188 1012138136  41057988      3.89        24  17655248 221636604     20.82   2836824  29277364         0
08:25:05 AM 1015324652 1012240600  40955524      3.88        24  17654872 221500952     20.80   2836488  29174692         0
08:25:07 AM 1015112484 1012028424  41167692      3.90        24  17748616 221688008     20.82   2836480  29386688         0
08:25:09 AM 1015320576 1012236540  40959600      3.88        24  17654872 221634452     20.82   2836496  29179480         0
08:25:11 AM 1015202768 1012118716  41077408      3.89        24  17769784 221718812     20.83   2836488  29297624         0
08:25:13 AM 1015316792 1012232676  40963384      3.88        24  17654872 221667636     20.82   2836472  29183920         0
08:25:15 AM 1015315040 1012230900  40965136      3.88        24  17654872 221668220     20.82   2836476  29186448         0
08:25:17 AM 1015249712 1012165572  41030464      3.88        24  17654872 221900256     20.84   2836496  29250048         0
08:25:19 AM 1015309916 1012225832  40970260      3.88        24  17654872 221673976     20.82   2836488  29190852         0
08:25:21 AM 1015306364 1012222304  40973812      3.88        24  17655524 221577712     20.81   2836544  29193976         0
08:25:23 AM 1015303468 1012219336  40976708      3.88        24  17655196 221647408     20.82   2836504  29195980         0
08:25:25 AM 1015299684 1012215560  40980492      3.88        24  17654780 221645104     20.82   2836504  29198932         0
08:25:27 AM 1015299024 1012214956  40981152      3.88        24  17655200 221662432     20.82   2836492  29201468         0
08:25:29 AM 1015297992 1012213796  40982184      3.88        24  17654872 221600540     20.81   2836468  29201740         0
08:25:31 AM 1015064768 1011980612  41215408      3.90        24  17769652 221674692     20.82   2836464  29436224         0
08:25:33 AM 1015291924 1012207768  40988252      3.88        24  17654872 221568936     20.81   2836468  29207240         0
08:25:35 AM 1015290628 1012206472  40989548      3.88        24  17654872 221568936     20.81   2836480  29208644         0
08:25:37 AM 1015288288 1012204180  40991888      3.88        24  17655196 221655180     20.82   2836504  29211428         0
08:25:39 AM 1015286004 1012201920  40994172      3.88        24  17654872 221604876     20.81   2836488  29214328         0
08:25:41 AM 1015284260 1012200272  40995916      3.88        24  17655196 221474920     20.80   2836652  29216732         0
08:25:43 AM 1015281840 1012197796  40998336      3.88        24  17654872 221413232     20.80   2836496  29217500         0
08:25:45 AM 1015222296 1012138224  41057880      3.89        24  17654876 221412384     20.80   2836488  29277468         0
08:25:47 AM 1015277748 1012193724  41002428      3.88        24  17654876 221469256     20.80   2836472  29221828         0
08:25:49 AM 1015276844 1012192796  41003332      3.88        24  17654876 221467276     20.80   2836488  29223652         0
08:25:51 AM 1015274276 1012190212  41005900      3.88        24  17654876 221506060     20.81   2836504  29225644         0
08:25:53 AM 1015271280 1012187304  41008896      3.88        24  17655164 221598100     20.81   2836472  29227856         0
08:25:55 AM 1015271028 1012187020  41009148      3.88        24  17654872 221667032     20.82   2836480  29229408         0
08:25:57 AM 1015197436 1012113388  41082740      3.89        24  17654876 221756752     20.83   2836476  29302188         0
08:25:59 AM 1015265948 1012181932  41014228      3.88        24  17655380 221711920     20.82   2836980  29233300         0
08:26:01 AM 1015263568 1012179608  41016608      3.88        24  17654876 221661268     20.82   2836492  29235568         0
08:26:03 AM 1014950168 1011866280  41330008      3.91        24  17851256 221962636     20.85   2836508  29548816         0
08:26:05 AM 1015260044 1012176068  41020132      3.88        24  17654372 221644720     20.82   2836504  29238680         0
08:26:07 AM 1015257784 1012173824  41022392      3.88        24  17655204 221652528     20.82   2836532  29240972         0
08:26:09 AM 1015257864 1012173784  41022312      3.88        24  17654876 221651408     20.82   2836484  29242408         0
08:26:11 AM 1015140704 1012056712  41139472      3.89        24  17770112 221658832     20.82   2836488  29358628         0
08:26:13 AM 1015035688 1011951648  41244488      3.90        24  17757692 221727708     20.83   2836524  29464112         0
08:26:15 AM 1015249516 1012165572  41030660      3.88        24  17654876 221540744     20.81   2836516  29249760         0
08:26:17 AM 1015249452 1012165412  41030724      3.88        24  17654876 221655812     20.82   2836492  29251164         0
08:26:19 AM 1015246624 1012162568  41033552      3.88        24  17654876 221533716     20.81   2836476  29253512         0
08:26:21 AM 1015244224 1012160168  41035952      3.88        24  17654876 221533716     20.81   2836484  29255544         0
08:26:23 AM 1015242448 1012158304  41037728      3.89        24  17654876 221581652     20.81   2836468  29257360         0
08:26:25 AM 1015239988 1012155844  41040188      3.89        24  17655264 221505764     20.81   2836484  29259576         0
08:26:27 AM 1015237772 1012153612  41042404      3.89        24  17655200 221456668     20.80   2836520  29262336         0
08:26:29 AM 1015236732 1012152644  41043444      3.89        24  17655264 221519872     20.81   2836836  29263032         0
08:26:31 AM 1015235632 1012151512  41044544      3.89        24  17654876 221519872     20.81   2836508  29264340         0
08:26:33 AM 1015021408 1011937288  41258768      3.91        24  17750636 221649024     20.82   2836508  29477256         0
08:26:35 AM 1015000360 1011916368  41279816      3.91        24  17885680 221666520     20.82   2836532  29500208         0
08:26:37 AM 1015229636 1012145452  41050540      3.89        24  17654876 221445820     20.80   2836476  29270416         0
