Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/10/2023 	_x86_64_	(32 CPU)

11:55:57 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
12:47:31 PM 489724632 490808236  37789440      7.16        24  14218760  71713852     13.38   3551940  26118848         0
12:47:33 PM 489692876 490776464  37821196      7.17        24  14247988  71661804     13.37   3551956  26149900         0
12:47:35 PM 489720508 490804088  37793564      7.16        24  14218588  71438472     13.33   3551948  26122648         0
12:47:37 PM 489680628 490764208  37833444      7.17        24  14256232  71532372     13.35   3551980  26162500         0
12:47:39 PM 489717180 490800744  37796892      7.17        24  14218584  71456124     13.33   3551924  26125920         0
12:47:41 PM 489715432 490798992  37798640      7.17        24  14218420  71491964     13.34   3551936  26127880         0
12:47:43 PM 489675848 490759408  37838224      7.17        24  14255716  71494320     13.34   3551964  26167488         0
12:47:45 PM 489711536 490795104  37802536      7.17        24  14218416  71369420     13.32   3551940  26131920         0
12:47:47 PM 489673052 490756628  37841020      7.17        24  14255888  71543896     13.35   3551936  26170252         0
12:47:49 PM 489707556 490791156  37806516      7.17        24  14218588  71550776     13.35   3551940  26135328         0
12:47:51 PM 489705780 490789388  37808292      7.17        24  14218752  71599028     13.36   3551932  26137512         0
12:47:53 PM 489664880 490748472  37849192      7.18        24  14256056  71468960     13.34   3552040  26177748         0
12:47:55 PM 489702308 490785892  37811764      7.17        24  14218412  71405876     13.32   3551916  26140856         0
12:47:57 PM 489663652 490747220  37850420      7.18        24  14256056  71446444     13.33   3551940  26179724         0
12:47:59 PM 489700176 490783736  37813896      7.17        24  14218588  71341100     13.31   3551924  26143316         0
12:48:01 PM 489696704 490780264  37817368      7.17        24  14218768  71452576     13.33   3551940  26145940         0
12:48:03 PM 489657092 490740644  37856980      7.18        24  14256064  71561036     13.35   3551960  26185080         0
12:48:05 PM 489693708 490777260  37820364      7.17        24  14218768  71431908     13.33   3551960  26148852         0
12:48:07 PM 489673416 490756968  37840656      7.17        24  14237916  71686328     13.38   3571088  26150636         0
12:48:09 PM 489689968 490773536  37824104      7.17        24  14218596  71544628     13.35   3551964  26153236         0
12:48:11 PM 489689692 490773244  37824380      7.17        24  14218596  71711912     13.38   3551944  26153544         0
12:48:13 PM 489649060 490732612  37865012      7.18        24  14255716  71537172     13.35   3551944  26193900         0
12:48:15 PM 489684984 490768536  37829088      7.17        24  14218424  71470440     13.34   3551952  26157772         0
12:48:17 PM 489682968 490766528  37831104      7.17        24  14218600  71647044     13.37   3551964  26160120         0
12:48:19 PM 489674896 490758448  37839176      7.17        24  14225316  71581808     13.36   3551936  26168140         0
12:48:21 PM 489680192 490763752  37833880      7.17        24  14218764  71661032     13.37   3551936  26163092         0
12:48:23 PM 489639552 490723168  37874520      7.18        24  14256064  71619636     13.36   3551984  26203312         0
12:48:25 PM 489675532 490759100  37838540      7.17        24  14218424  71528960     13.35   3551944  26166700         0
12:48:27 PM 489673848 490757424  37840224      7.17        24  14218764  71551772     13.35   3551952  26168884         0
12:48:29 PM 489652972 490736572  37861100      7.18        24  14239088  71693664     13.38   3551936  26190808         0
12:48:31 PM 489669824 490753432  37844248      7.17        24  14218424  71590132     13.36   3551952  26172392         0
12:48:33 PM 489629776 490713360  37884296      7.18        24  14256060  71503812     13.34   3551968  26212692         0
12:48:35 PM 489666032 490749592  37848040      7.17        24  14218424  71531732     13.35   3551944  26176684         0
12:48:37 PM 489663692 490747252  37850380      7.18        24  14218940  71420204     13.33   3551960  26178680         0
12:48:39 PM 489635452 490719004  37878620      7.18        24  14245308  71750840     13.39   3551952  26207064         0
12:48:41 PM 489661044 490744620  37853028      7.18        24  14218596  71550372     13.35   3551952  26181484         0
12:48:43 PM 489620792 490704368  37893280      7.18        24  14255896  71636376     13.37   3551976  26221508         0
12:48:45 PM 489658052 490741636  37856020      7.18        24  14218596  71432188     13.33   3551976  26184992         0
12:48:47 PM 489655612 490739196  37858460      7.18        24  14218764  71496256     13.34   3551948  26186936         0
12:48:49 PM 489616536 490700144  37897536      7.18        24  14255888  71658524     13.37   3551944  26226144         0
12:48:51 PM 489651644 490735212  37862428      7.18        24  14218424  71542272     13.35   3551944  26190640         0
12:48:53 PM 489612584 490696144  37901488      7.18        24  14256068  71696224     13.38   3551968  26229768         0
12:48:55 PM 489648060 490731636  37866012      7.18        24  14218768  71438476     13.33   3551960  26194708         0
12:48:57 PM 489646324 490729916  37867748      7.18        24  14218764  71531540     13.35   3551936  26196472         0
12:48:59 PM 489606260 490689820  37907812      7.19        24  14256236  71678664     13.38   3551968  26236544         0
12:49:01 PM 489643152 490726588  37870920      7.18        24  14218292  71505556     13.34   3551780  26200216         0
12:49:03 PM 489603412 490686856  37910660      7.19        24  14255940  71543456     13.35   3551860  26239384         0
12:49:05 PM 489640916 490724368  37873156      7.18        24  14218300  71418436     13.33   3551812  26202124         0
12:49:07 PM 489638500 490721984  37875572      7.18        24  14218644  71508092     13.34   3551844  26204160         0
12:49:09 PM 489598888 490682372  37915184      7.19        24  14256104  71523008     13.35   3551804  26243760         0
12:49:11 PM 489634744 490718252  37879328      7.18        24  14218292  71509176     13.34   3551812  26208396         0
12:49:13 PM 489596912 490680356  37917160      7.19        24  14255944  71544052     13.35   3551836  26246068         0
12:49:15 PM 489632404 490715840  37881668      7.18        24  14218300  71376312     13.32   3551812  26210672         0
12:49:17 PM 489629644 490713080  37884428      7.18        24  14218476  71481228     13.34   3551836  26213100         0
12:49:19 PM 489590488 490673916  37923584      7.19        24  14255940  71409304     13.33   3551836  26252608         0
12:49:21 PM 489625716 490709152  37888356      7.18        24  14218300  71423516     13.33   3551828  26217344         0
12:49:23 PM 489585968 490669444  37928104      7.19        24  14255940  71628788     13.37   3551844  26256576         0
12:49:25 PM 489621184 490704612  37892888      7.18        24  14218472  71555120     13.35   3551828  26221976         0
12:49:27 PM 489618920 490702332  37895152      7.18        24  14218296  71360700     13.32   3551820  26224136         0
12:49:29 PM 489581420 490664832  37932652      7.19        24  14255772  71690180     13.38   3551844  26261492         0
12:49:31 PM 489616336 490699772  37897736      7.18        24  14218304  71685140     13.38   3551820  26225924         0
12:49:33 PM 489577192 490660608  37936880      7.19        24  14255940  71805816     13.40   3551848  26265312         0
12:49:35 PM 489614568 490697928  37899504      7.18        24  14218424  71549048     13.35   3551784  26228512         0
12:49:37 PM 489611768 490695124  37902304      7.19        24  14218416  71576696     13.36   3551772  26230704         0
12:49:39 PM 489572128 490655548  37941944      7.19        24  14256052  71647308     13.37   3551780  26270088         0
12:49:41 PM 489608424 490691804  37905648      7.19        24  14218248  71619176     13.36   3551764  26234188         0
12:49:43 PM 489600360 490684732  37913712      7.19        24  14219096  71651552     13.37   3552832  26240716         0
12:49:45 PM 489596724 490680108  37917348      7.19        24  14222780  71666376     13.37   3551772  26245960         0
12:49:47 PM 489598912 490682296  37915160      7.19        24  14218588  71619636     13.36   3551772  26243464         0
12:49:49 PM 489560444 490643808  37953628      7.19        24  14255704  71646808     13.37   3551760  26281704         0
12:49:51 PM 489596688 490679972  37917384      7.19        24  14218164  71675148     13.37   3551672  26245992         0
12:49:53 PM 489593628 490676848  37920444      7.19        24  14218440  71640024     13.37   3551648  26249068         0
12:49:55 PM 489588816 490671884  37925256      7.19        24  14222308  71671132     13.37   3551456  26254144         0
12:49:57 PM 489591580 490674664  37922492      7.19        24  14217932  71569688     13.36   3551456  26251568         0
12:49:59 PM 489554448 490637516  37959624      7.20        24  14255576  71779100     13.39   3551452  26288480         0
12:50:01 PM 489589176 490672312  37924896      7.19        24  14217936  71663324     13.37   3551472  26253420         0
12:50:03 PM 489586572 490669668  37927500      7.19        24  14218096  71531784     13.35   3551460  26255636         0
12:50:05 PM 489572228 490655316  37941844      7.19        24  14232528  71592048     13.36   3551420  26270464         0
12:50:07 PM 489585304 490668304  37928768      7.19        24  14217852  71616540     13.36   3551356  26257828         0
12:50:09 PM 489545280 490628224  37968792      7.20        24  14255096  71542520     13.35   3551340  26297820         0
12:50:11 PM 489581116 490664004  37932956      7.19        24  14217744  71540336     13.35   3551252  26262136         0
12:50:13 PM 489579412 490662244  37934660      7.19        24  14218024  71631388     13.37   3551228  26263504         0
12:50:15 PM 489554404 490637104  37959668      7.20        24  14242424  71458168     13.33   3551072  26288828         0
12:50:17 PM 489573244 490654860  37940828      7.19        24  14216488  71831332     13.40   3550044  26270968         0
12:50:19 PM 489534960 490617808  37979112      7.20        24  14255352  71793528     13.40   3551256  26307264         0
12:50:21 PM 489572908 490656252  37941164      7.19        24  14218636  71730948     13.39   3551832  26269024         0
